년도,구분,채소_묶음_분류,시도,면적_계,단수_계,생산량_계,노지_면적,노지_단수,노지_생산량,시설_면적,시설_단수,시설_생산량
"2013","대 구","근 채 류","가을 일반무","31","6655","2063","0","0","0","0","0",0
"2013","인 천","근 채 류","가을 일반무","95","10207","9697","0","0","0","0","0",0
"2013","광 주","근 채 류","가을 일반무","95","10447","9925","0","0","0","0","0",0
"2013","대 전","근 채 류","가을 일반무","22","7858","1729","0","0","0","0","0",0
"2013","울 산","근 채 류","가을 일반무","66","8711","5749","0","0","0","0","0",0
"2013","경 기","근 채 류","가을 일반무","809","8494","68715","0","0","0","0","0",0
"2013","강 원","근 채 류","가을 일반무","328","7284","23891","0","0","0","0","0",0
"2013","충 북","근 채 류","가을 일반무","256","6250","16000","0","0","0","0","0",0
"2013","충 남","근 채 류","가을 일반무","939","8508","79895","0","0","0","0","0",0
"2013","전 북","근 채 류","가을 일반무","2026","9799","198528","0","0","0","0","0",0
"2013","전 남","근 채 류","가을 일반무","1058","9286","98251","0","0","0","0","0",0
"2013","경 북","근 채 류","가을 일반무","408","6170","25173","0","0","0","0","0",0
"2013","경 남","근 채 류","가을 일반무","292","8454","24686","0","0","0","0","0",0
"2013","제 주","근 채 류","가을 일반무","235","12468","29300","0","0","0","0","0",0
"2013","(세 종)","근 채 류","가을 일반무","9","6061","545","0","0","0","0","0",0
"2013","전 국","근 채 류","가을 총각무","826","5030","41551","0","0","0","0","0",0
"2013","서 울","근 채 류","가을 총각무","0","0","0","0","0","0","0","0",0
"2013","부 산","근 채 류","가을 총각무","0","0","0","0","0","0","0","0",0
"2013","대 구","근 채 류","가을 총각무","3","4514","135","0","0","0","0","0",0
"2013","인 천","근 채 류","가을 총각무","15","5718","858","0","0","0","0","0",0
"2013","광 주","근 채 류","가을 총각무","0","0","0","0","0","0","0","0",0
"2013","대 전","근 채 류","가을 총각무","1","4932","49","0","0","0","0","0",0
"2013","울 산","근 채 류","가을 총각무","0","0","0","0","0","0","0","0",0
"2013","경 기","근 채 류","가을 총각무","435","5316","23124","0","0","0","0","0",0
"2013","강 원","근 채 류","가을 총각무","37","4514","1670","0","0","0","0","0",0
"2013","충 북","근 채 류","가을 총각무","39","5092","1986","0","0","0","0","0",0
"2013","충 남","근 채 류","가을 총각무","117","4932","5770","0","0","0","0","0",0
"2013","전 북","근 채 류","가을 총각무","33","4439","1465","0","0","0","0","0",0
"2013","전 남","근 채 류","가을 총각무","129","4439","5726","0","0","0","0","0",0
"2013","경 북","근 채 류","가을 총각무","17","4514","767","0","0","0","0","0",0
"2013","경 남","근 채 류","가을 총각무","0","0","0","0","0","0","0","0",0
"2013","제 주","근 채 류","가을 총각무","0","0","0","0","0","0","0","0",0
"2013","(세 종)","근 채 류","가을 총각무","0","0","0","0","0","0","0","0",0
"2013","전 국","근 채 류","월동무","0","0","0","4575","6501","297400","0","0",0
"2013","서 울","근 채 류","월동무","0","0","0","0","0","0","0","0",0
"2013","부 산","근 채 류","월동무","0","0","0","0","0","0","0","0",0
"2013","대 구","근 채 류","월동무","0","0","0","0","0","0","0","0",0
"2013","인 천","근 채 류","월동무","0","0","0","0","0","0","0","0",0
"2013","광 주","근 채 류","월동무","0","0","0","0","0","0","0","0",0
"2013","대 전","근 채 류","월동무","0","0","0","0","0","0","0","0",0
"2013","울 산","근 채 류","월동무","0","0","0","0","0","0","0","0",0
"2013","경 기","근 채 류","월동무","0","0","0","0","0","0","0","0",0
"2013","강 원","근 채 류","월동무","0","0","0","0","0","0","0","0",0
"2013","충 북","근 채 류","월동무","0","0","0","0","0","0","0","0",0
"2013","충 남","근 채 류","월동무","0","0","0","0","0","0","0","0",0
"2013","전 북","근 채 류","월동무","0","0","0","0","0","0","0","0",0
"2013","전 남","근 채 류","월동무","0","0","0","0","0","0","0","0",0
"2013","전 북","과 채 류","파 프 리 카","0","0","0","0","0","0","57","14463",8244
"2013","전 남","과 채 류","파 프 리 카","0","0","0","0","0","0","56","10028",5616
"2013","경 북","과 채 류","파 프 리 카","0","0","0","0","0","0","25","11559",2890
"2013","경 남","과 채 류","파 프 리 카","0","0","0","0","0","0","202","10304",20814
"2013","제 주","과 채 류","파 프 리 카","0","0","0","0","0","0","11","11748",1292
"2013","(세 종)","과 채 류","파 프 리 카","0","0","0","0","0","0","0","0",0
"2013","전 국","근 채 류","계","25193","0","1396025","24055","0","1351723","1138","0",44302
"2013","서 울","근 채 류","계","7","0","538","6","0","510","1","0",28
"2013","부 산","근 채 류","계","147","0","6731","141","0","6447","6","0",284
"2013","대 구","근 채 류","계","321","0","9070","273","0","7339","48","0",1731
"2013","인 천","근 채 류","계","115","0","10694","114","0","10651","1","0",43
"2013","광 주","근 채 류","계","216","0","15327","145","0","11639","71","0",3688
"2013","대 전","근 채 류","계","31","0","2152","23","0","1778","8","0",374
"2013","울 산","근 채 류","계","81","0","6217","70","0","5884","11","0",333
"2013","경 기","근 채 류","계","2372","0","130365","2280","0","127764","92","0",2601
"2013","강 원","근 채 류","계","3214","0","111480","3196","0","110851","18","0",629
"2013","충 북","근 채 류","계","1136","0","40749","1134","0","40701","2","0",48
"2013","충 남","근 채 류","계","2023","0","125352","1948","0","121812","75","0",3540
"2013","전 북","근 채 류","계","3098","0","175866","2890","0","165951","208","0",9915
"2013","전 남","근 채 류","계","2210","0","136537","1924","0","125964","286","0",10573
"2013","경 북","근 채 류","계","2387","0","86359","2171","0","78730","216","0",7629
"2013","경 남","근 채 류","계","1212","0","54819","1119","0","52006","93","0",2813
"2013","제 주","근 채 류","계","6623","0","387576","6621","0","387502","2","0",74
"2013","(세 종)","근 채 류","계","13","0","714","13","0","714","0","0",0
"2013","전 국","근 채 류","무 전 체 (기타무+고랭지무+가을무+월동무)","21790","5959","1298531","20663","6071","1254457","1127","3911",44074
"2013","서 울","근 채 류","무 전 체 (기타무+고랭지무+가을무+월동무)","7","7686","538","6","8500","510","1","2843",28
"2013","부 산","근 채 류","무 전 체 (기타무+고랭지무+가을무+월동무)","54","7070","3818","48","7363","3534","6","4740",284
"2013","대 구","근 채 류","무 전 체 (기타무+고랭지무+가을무+월동무)","82","4840","3969","36","6378","2296","46","3636",1673
"2013","인 천","근 채 류","무 전 체 (기타무+고랭지무+가을무+월동무)","115","9299","10694","114","9343","10651","1","4259",43
"2013","광 주","근 채 류","무 전 체 (기타무+고랭지무+가을무+월동무)","215","7124","15316","144","8075","11628","71","5194",3688
"2013","대 전","근 채 류","무 전 체 (기타무+고랭지무+가을무+월동무)","31","6942","2152","23","7730","1778","8","4671",374
"2013","울 산","근 채 류","무 전 체 (기타무+고랭지무+가을무+월동무)","81","7675","6217","70","8406","5884","11","3025",333
"2013","경 기","근 채 류","무 전 체 (기타무+고랭지무+가을무+월동무)","2319","5587","129574","2228","5700","126987","91","2843",2587
"2013","강 원","근 채 류","무 전 체 (기타무+고랭지무+가을무+월동무)","3113","3482","108410","3095","3482","107781","18","3492",629
"2013","충 북","근 채 류","무 전 체 (기타무+고랭지무+가을무+월동무)","1100","3610","39712","1100","3610","39712","0","0",0
"2013","충 남","근 채 류","무 전 체 (기타무+고랭지무+가을무+월동무)","1988","6254","124323","1917","6304","120854","71","4886",3469
"2013","전 북","근 채 류","무 전 체 (기타무+고랭지무+가을무+월동무)","3036","5752","174616","2828","5824","164701","208","4767",9915
"2013","전 남","근 채 류","무 전 체 (기타무+고랭지무+가을무+월동무)","2024","6567","132922","1738","7040","122349","286","3697",10573
"2013","경 북","근 채 류","무 전 체 (기타무+고랭지무+가을무+월동무)","1868","3945","73694","1654","3997","66103","214","3547",7591
"2013","경 남","근 채 류","무 전 체 (기타무+고랭지무+가을무+월동무)","633","5864","37121","540","6353","34308","93","3025",2813
"2013","제 주","근 채 류","무 전 체 (기타무+고랭지무+가을무+월동무)","5124","6621","339263","5122","6622","339189","2","3697",74
"2013","(세 종)","근 채 류","무 전 체 (기타무+고랭지무+가을무+월동무)","13","5495","714","13","5495","714","0","0",0
"2013","전 국","근 채 류","기타무(봄무+기타무)","7488","4015","300674","6361","4034","256600","1127","3911",44074
"2013","서 울","근 채 류","기타무(봄무+기타무)","1","2800","28","0","0","0","1","2843",28
"2013","부 산","근 채 류","기타무(봄무+기타무)","14","4121","577","8","3665","293","6","4740",284
"2013","대 구","근 채 류","기타무(봄무+기타무)","48","3690","1771","2","4887","98","46","3636",1673
"2013","인 천","근 채 류","기타무(봄무+기타무)","5","2780","139","4","2388","96","1","4259",43
"2013","광 주","근 채 류","기타무(봄무+기타무)","120","4493","5391","49","3475","1703","71","5194",3688
"2013","대 전","근 채 류","기타무(봄무+기타무)","8","4675","374","0","0","0","8","4671",374
"2013","울 산","근 채 류","기타무(봄무+기타무)","15","3120","468","4","3368","135","11","3025",333
"2013","경 기","근 채 류","기타무(봄무+기타무)","1075","3510","37735","984","3572","35148","91","2843",2587
"2013","강 원","근 채 류","기타무(봄무+기타무)","733","3597","26369","715","3600","25740","18","3492",629
"2013","충 북","근 채 류","기타무(봄무+기타무)","805","3619","29133","805","3619","29133","0","0",0
"2013","충 남","근 채 류","기타무(봄무+기타무)","932","4148","38658","861","4087","35189","71","4886",3469
"2013","전 북","근 채 류","기타무(봄무+기타무)","898","5921","53171","690","6269","43256","208","4767",9915
"2013","전 남","근 채 류","기타무(봄무+기타무)","837","4441","37175","551","4828","26602","286","3697",10573
"2013","경 북","근 채 류","기타무(봄무+기타무)","1369","3334","45648","1155","3295","38057","214","3547",7591
"2013","경 남","근 채 류","기타무(봄무+기타무)","314","3654","11474","221","3919","8661","93","3025",2813
"2013","제 주","근 채 류","기타무(봄무+기타무)","314","4001","12563","312","4003","12489","2","3697",74
"2013","(세 종)","근 채 류","기타무(봄무+기타무)","4","4220","169","4","4220","169","0","0",0
"2013","전 국","근 채 류","고 랭 지 무","0","0","0","2195","2804","61554","0","0",0
"2013","서 울","근 채 류","고 랭 지 무","0","0","0","0","0","0","0","0",0
"2013","부 산","근 채 류","고 랭 지 무","0","0","0","0","0","0","0","0",0
"2013","대 구","근 채 류","고 랭 지 무","0","0","0","0","0","0","0","0",0
"2013","부 산","과 채 류","멜 론","1","3020","30","0","0","0","1","3020",30
"2013","대 구","과 채 류","멜 론","15","2611","392","0","0","0","15","2611",392
"2013","인 천","과 채 류","멜 론","0","0","0","0","0","0","0","0",0
"2013","광 주","과 채 류","멜 론","0","0","0","0","0","0","0","0",0
"2013","대 전","과 채 류","멜 론","0","0","0","0","0","0","0","0",0
"2013","울 산","과 채 류","멜 론","0","0","0","0","0","0","0","0",0
"2013","경 기","과 채 류","멜 론","0","0","0","0","0","0","0","0",0
"2013","강 원","과 채 류","멜 론","27","3020","815","0","0","0","27","3093",815
"2013","충 북","과 채 류","멜 론","17","3124","531","0","0","0","17","3020",531
"2013","충 남","과 채 류","멜 론","450","3291","14810","0","0","0","450","3124",14810
"2013","전 북","과 채 류","멜 론","97","3224","3127","0","0","0","97","3291",3127
"2013","전 남","과 채 류","멜 론","366","3496","12795","0","0","0","366","3224",12795
"2013","경 북","과 채 류","멜 론","244","3126","7627","0","0","0","244","3496",7627
"2013","경 남","과 채 류","멜 론","260","3126","8128","0","0","0","260","3126",8128
"2013","제 주","과 채 류","멜 론","0","0","0","0","0","0","0","0",0
"2013","(세 종)","과 채 류","멜 론","0","0","0","0","0","0","0","0",0
"2013","전 국","과 채 류","토 마 토","0","0","0","0","0","0","6054","6419",388624
"2013","서 울","과 채 류","토 마 토","0","0","0","0","0","0","2","6850",137
"2013","부 산","과 채 류","토 마 토","0","0","0","0","0","0","355","6213",22056
"2013","대 구","과 채 류","토 마 토","0","0","0","0","0","0","98","8095",7933
"2013","인 천","과 채 류","토 마 토","0","0","0","0","0","0","111","4622",5130
"2013","광 주","과 채 류","토 마 토","0","0","0","0","0","0","260","2159",5613
"2013","대 전","과 채 류","토 마 토","0","0","0","0","0","0","65","5016",3260
"2013","울 산","과 채 류","토 마 토","0","0","0","0","0","0","29","5520",1601
"2013","경 기","과 채 류","토 마 토","0","0","0","0","0","0","548","6606",36201
"2013","강 원","과 채 류","토 마 토","0","0","0","0","0","0","669","6245",41779
"2013","충 북","과 채 류","토 마 토","0","0","0","0","0","0","168","4258",7153
"2013","충 남","과 채 류","토 마 토","0","0","0","0","0","0","1191","5132",61122
"2013","전 북","과 채 류","토 마 토","0","0","0","0","0","0","219","6670",14607
"2013","전 남","과 채 류","토 마 토","0","0","0","0","0","0","1054","8758",92309
"2013","경 북","과 채 류","토 마 토","0","0","0","0","0","0","609","6707",40846
"2013","경 남","과 채 류","토 마 토","0","0","0","0","0","0","646","7231",46712
"2013","제 주","과 채 류","토 마 토","0","0","0","0","0","0","30","7217",2165
"2013","(세 종)","과 채 류","토 마 토","0","0","0","0","0","0","14","7437",1041
"2013","전 국","과 채 류","풋 고 추","0","0","0","0","0","0","4851","3733",181069
"2013","서 울","과 채 류","풋 고 추","0","0","0","0","0","0","14","3036",425
"2013","부 산","과 채 류","풋 고 추","0","0","0","0","0","0","3","2981",89
"2013","대 구","과 채 류","풋 고 추","0","0","0","0","0","0","43","2320",998
"2013","인 천","과 채 류","풋 고 추","0","0","0","0","0","0","2","1940",39
"2013","광 주","과 채 류","풋 고 추","0","0","0","0","0","0","434","4111",17842
"2013","대 전","과 채 류","풋 고 추","0","0","0","0","0","0","20","2991",598
"2013","울 산","과 채 류","풋 고 추","0","0","0","0","0","0","1","2714",27
"2013","경 기","과 채 류","풋 고 추","0","0","0","0","0","0","333","3036",10110
"2013","강 원","과 채 류","풋 고 추","0","0","0","0","0","0","854","3948",33716
"2013","충 북","과 채 류","풋 고 추","0","0","0","0","0","0","98","2230",2185
"2013","충 남","과 채 류","풋 고 추","0","0","0","0","0","0","507","2843",14414
"2013","전 북","과 채 류","풋 고 추","0","0","0","0","0","0","112","2069",2317
"2013","전 남","과 채 류","풋 고 추","0","0","0","0","0","0","537","3223",17308
"2013","경 북","과 채 류","풋 고 추","0","0","0","0","0","0","277","2839",7864
"2013","경 남","과 채 류","풋 고 추","0","0","0","0","0","0","1613","4532",73101
"2013","제 주","과 채 류","풋 고 추","0","0","0","0","0","0","3","1208",36
"2013","(세 종)","과 채 류","풋 고 추","0","0","0","0","0","0","4","3609",144
"2013","전 국","과 채 류","파 프 리 카","0","0","0","0","0","0","575","10891",62622
